"Student.ID","Gender","First.Generation.Indicator","Term.Code","Term.UG.Crs.GPA","Cum.UG.Crs.GPA"
8199970,"Male","Not First Generation College Stdnt",202320,3.54,3.37
8199970,"Male","Not First Generation College Stdnt",202410,3.62,3.42
8199970,"Male","Not First Generation College Stdnt",202420,3.27,3.4
8199970,"Male","Not First Generation College Stdnt",202510,NA,3.4
8200504,"Male","Not First Generation College Stdnt",202210,3.7,3.7
8200504,"Male","Not First Generation College Stdnt",202220,3.67,3.69
8200504,"Male","Not First Generation College Stdnt",202310,3.74,3.7
8200504,"Male","Not First Generation College Stdnt",202320,3.35,3.62
8200504,"Male","Not First Generation College Stdnt",202410,3.57,3.61
8200504,"Male","Not First Generation College Stdnt",202420,3.46,3.58
8200504,"Male","Not First Generation College Stdnt",202510,NA,3.58
8200777,"Female","Not First Generation College Stdnt",202210,3.4,3.4
8200777,"Female","Not First Generation College Stdnt",202220,3.57,3.47
8200777,"Female","Not First Generation College Stdnt",202310,3.24,3.44
8200777,"Female","Not First Generation College Stdnt",202320,3.12,3.36
8200777,"Female","Not First Generation College Stdnt",202410,3.48,3.38
8200777,"Female","Not First Generation College Stdnt",202420,3.4,3.38
8200777,"Female","Not First Generation College Stdnt",202510,NA,3.38
8201100,"Male","Not First Generation College Stdnt",202210,3.89,3.89
8201100,"Male","Not First Generation College Stdnt",202220,3.94,3.83
8201100,"Male","Not First Generation College Stdnt",202310,3.64,3.76
8201100,"Male","Not First Generation College Stdnt",202320,3.8,3.77
8201100,"Male","Not First Generation College Stdnt",202410,3.66,3.75
8201100,"Male","Not First Generation College Stdnt",202420,3.92,3.78
8201100,"Male","Not First Generation College Stdnt",202510,NA,3.78
8201347,"Male","Not First Generation College Stdnt",202210,3.96,3.96
8201347,"Male","Not First Generation College Stdnt",202220,4,3.98
8201347,"Male","Not First Generation College Stdnt",202310,3.74,3.9
8201347,"Male","Not First Generation College Stdnt",202320,3.82,3.87
8201347,"Male","Not First Generation College Stdnt",202410,3.57,3.83
8201347,"Male","Not First Generation College Stdnt",202420,3.94,3.84
8201347,"Male","Not First Generation College Stdnt",202510,NA,3.84
8201387,"Male","Not First Generation College Stdnt",202210,3.38,3.38
8201387,"Male","Not First Generation College Stdnt",202220,3.23,3.31
8201387,"Male","Not First Generation College Stdnt",202310,3.37,3.33
8201387,"Male","Not First Generation College Stdnt",202320,3.1,3.28
8201387,"Male","Not First Generation College Stdnt",202410,3.14,3.25
8201387,"Male","Not First Generation College Stdnt",202420,2.66,3.18
8201387,"Male","Not First Generation College Stdnt",202510,NA,3.2
8201493,"Male","Not First Generation College Stdnt",202210,3.7,3.7
8201493,"Male","Not First Generation College Stdnt",202220,3.81,3.75
8201493,"Male","Not First Generation College Stdnt",202310,3.92,3.81
8201493,"Male","Not First Generation College Stdnt",202320,3.7,3.78
8201493,"Male","Not First Generation College Stdnt",202410,3.42,3.71
8201493,"Male","Not First Generation College Stdnt",202420,3.42,3.67
8201493,"Male","Not First Generation College Stdnt",202510,NA,3.67
8201706,"Male","Not First Generation College Stdnt",202210,3.65,3.65
8201706,"Male","Not First Generation College Stdnt",202220,3.21,3.45
8201706,"Male","Not First Generation College Stdnt",202310,2.95,3.27
8201706,"Male","Not First Generation College Stdnt",202320,3.78,3.38
8201706,"Male","Not First Generation College Stdnt",202410,3.18,3.34
8201706,"Male","Not First Generation College Stdnt",202420,2.94,3.28
8201706,"Male","Not First Generation College Stdnt",202510,NA,3.28
8201733,"Male","First Generation College Stdnt",202210,3.03,3.03
8201733,"Male","First Generation College Stdnt",202220,2.66,2.9
8201733,"Male","First Generation College Stdnt",202310,3.06,2.96
8201733,"Male","First Generation College Stdnt",202320,3.4,3.06
8201733,"Male","First Generation College Stdnt",202410,NA,3.04
8201733,"Male","First Generation College Stdnt",202420,3.12,3.06
8201733,"Male","First Generation College Stdnt",202510,NA,3.06
8202241,"Female","Not First Generation College Stdnt",202210,3.7,3.7
8202241,"Female","Not First Generation College Stdnt",202220,3.6,3.65
8202241,"Female","Not First Generation College Stdnt",202310,3.82,3.7
8202241,"Female","Not First Generation College Stdnt",202320,3.94,3.77
8202241,"Female","Not First Generation College Stdnt",202410,3.82,3.78
8202241,"Female","Not First Generation College Stdnt",202420,NA,3.78
8202241,"Female","Not First Generation College Stdnt",202510,NA,3.78
8202349,"Female","Not First Generation College Stdnt",202210,3.3,3.3
8202349,"Female","Not First Generation College Stdnt",202220,3.95,3.61
8202349,"Female","Not First Generation College Stdnt",202310,3.78,3.66
8202349,"Female","Not First Generation College Stdnt",202320,3.3,3.58
8202349,"Female","Not First Generation College Stdnt",202410,NA,3.58
8202349,"Female","Not First Generation College Stdnt",202420,2.89,3.44
8202349,"Female","Not First Generation College Stdnt",202510,NA,3.42
8202613,"Male","Not First Generation College Stdnt",202410,2,2
8202613,"Male","Not First Generation College Stdnt",202420,2.42,2.22
8202613,"Male","Not First Generation College Stdnt",202510,NA,2.22
8202624,"Female","Not First Generation College Stdnt",202210,1.83,1.83
8202624,"Female","Not First Generation College Stdnt",202220,2.52,2.2
8202624,"Female","Not First Generation College Stdnt",202310,2.17,2.19
8202624,"Female","Not First Generation College Stdnt",202320,1.57,2.06
8202624,"Female","Not First Generation College Stdnt",202410,3,2.1
8202624,"Female","Not First Generation College Stdnt",202420,2.45,2.17
8202624,"Female","Not First Generation College Stdnt",202510,NA,2.15
8202719,"Female","Not First Generation College Stdnt",202210,3.81,3.81
8202719,"Female","Not First Generation College Stdnt",202220,3.88,3.84
8202719,"Female","Not First Generation College Stdnt",202310,3.74,3.81
8202719,"Female","Not First Generation College Stdnt",202320,4,3.85
8202719,"Female","Not First Generation College Stdnt",202410,4,3.89
8202719,"Female","Not First Generation College Stdnt",202420,3.86,3.88
8202719,"Female","Not First Generation College Stdnt",202510,NA,3.88
8202810,"Male","Not First Generation College Stdnt",202210,2.73,2.73
8202810,"Male","Not First Generation College Stdnt",202220,3.17,2.92
8202810,"Male","Not First Generation College Stdnt",202310,2.92,2.92
8202810,"Male","Not First Generation College Stdnt",202320,3.12,2.97
8202810,"Male","Not First Generation College Stdnt",202410,3.74,3.14
8202810,"Male","Not First Generation College Stdnt",202420,3.26,3.21
8202810,"Male","Not First Generation College Stdnt",202510,NA,3.26
8203289,"Female","Not First Generation College Stdnt",202210,4,4
8203289,"Female","Not First Generation College Stdnt",202220,4,4
8203348,"Female","Not First Generation College Stdnt",202210,3.96,3.96
8203348,"Female","Not First Generation College Stdnt",202220,4,3.98
8203348,"Female","Not First Generation College Stdnt",202310,4,3.98
8203348,"Female","Not First Generation College Stdnt",202320,4,3.99
8203348,"Female","Not First Generation College Stdnt",202410,4,3.99
8203348,"Female","Not First Generation College Stdnt",202420,4,3.99
8203348,"Female","Not First Generation College Stdnt",202510,NA,3.99
8203595,"Female","Not First Generation College Stdnt",202310,3.96,3.96
8203595,"Female","Not First Generation College Stdnt",202320,3.93,3.95
8203595,"Female","Not First Generation College Stdnt",202410,3.94,3.94
8203595,"Female","Not First Generation College Stdnt",202420,4,3.95
8203595,"Female","Not First Generation College Stdnt",202510,NA,3.95
8203607,"Male","Not First Generation College Stdnt",202210,3.67,3.67
8203607,"Male","Not First Generation College Stdnt",202220,3.56,3.61
8203607,"Male","Not First Generation College Stdnt",202310,3.73,3.65
8203607,"Male","Not First Generation College Stdnt",202320,3.43,3.6
8203607,"Male","Not First Generation College Stdnt",202410,3.62,3.6
8203607,"Male","Not First Generation College Stdnt",202420,3.72,3.62
8204022,"Female","Not First Generation College Stdnt",202210,3.73,3.73
8204022,"Female","Not First Generation College Stdnt",202220,2.75,3.4
8204022,"Female","Not First Generation College Stdnt",202310,2.95,3.24
8204022,"Female","Not First Generation College Stdnt",202320,3.25,3.24
8204022,"Female","Not First Generation College Stdnt",202410,4,3.36
8204022,"Female","Not First Generation College Stdnt",202420,3.16,3.31
8204070,"Female","Not First Generation College Stdnt",202210,3.75,3.75
8204070,"Female","Not First Generation College Stdnt",202220,3.89,3.82
8204070,"Female","Not First Generation College Stdnt",202310,3.78,3.81
8204070,"Female","Not First Generation College Stdnt",202320,NA,3.81
8204070,"Female","Not First Generation College Stdnt",202410,3.6,3.76
8204070,"Female","Not First Generation College Stdnt",202420,3.88,3.78
8204070,"Female","Not First Generation College Stdnt",202510,NA,3.78
8204130,"Male","Not First Generation College Stdnt",202210,3.74,3.74
8204130,"Male","Not First Generation College Stdnt",202220,2.66,3.3
8204130,"Male","Not First Generation College Stdnt",202310,3.15,3.25
8204130,"Male","Not First Generation College Stdnt",202320,3.26,3.31
8204130,"Male","Not First Generation College Stdnt",202410,NA,3.31
8204130,"Male","Not First Generation College Stdnt",202420,3.38,3.3
8204130,"Male","Not First Generation College Stdnt",202510,NA,3.3
8204447,"Male","Not First Generation College Stdnt",202210,2.53,2.53
8204447,"Male","Not First Generation College Stdnt",202220,2.94,2.78
8204447,"Male","Not First Generation College Stdnt",202310,3.26,2.96
8204447,"Male","Not First Generation College Stdnt",202320,2.95,2.95
8204447,"Male","Not First Generation College Stdnt",202410,2.25,2.83
8204447,"Male","Not First Generation College Stdnt",202420,1.78,2.6
8204447,"Male","Not First Generation College Stdnt",202510,NA,2.6
8204564,"Male","Not First Generation College Stdnt",202210,3.56,3.56
8204564,"Male","Not First Generation College Stdnt",202220,3.4,3.53
8204564,"Male","Not First Generation College Stdnt",202310,3.52,3.53
8204564,"Male","Not First Generation College Stdnt",202320,3.94,3.63
8204564,"Male","Not First Generation College Stdnt",202410,3.52,3.61
8204564,"Male","Not First Generation College Stdnt",202420,3.82,3.64
8204564,"Male","Not First Generation College Stdnt",202510,NA,3.64
8204994,"Male","Not First Generation College Stdnt",202210,3.86,3.86
8204994,"Male","Not First Generation College Stdnt",202220,4,3.93
8204994,"Male","Not First Generation College Stdnt",202310,4,3.95
8204994,"Male","Not First Generation College Stdnt",202320,3.94,3.95
8204994,"Male","Not First Generation College Stdnt",202410,3.94,3.94
8204994,"Male","Not First Generation College Stdnt",202420,4,3.95
8204994,"Male","Not First Generation College Stdnt",202510,NA,3.95
8205151,"Female","Not First Generation College Stdnt",202210,3.96,3.96
8205151,"Female","Not First Generation College Stdnt",202220,3.94,3.95
8205151,"Female","Not First Generation College Stdnt",202310,3.88,3.92
8205151,"Female","Not First Generation College Stdnt",202320,3.94,3.93
8205151,"Female","Not First Generation College Stdnt",202410,4,3.94
8205151,"Female","Not First Generation College Stdnt",202420,4,3.95
8205151,"Female","Not First Generation College Stdnt",202510,NA,3.95
8205333,"Male","Not First Generation College Stdnt",202210,3.51,3.51
8205333,"Male","Not First Generation College Stdnt",202220,3.6,3.55
8205333,"Male","Not First Generation College Stdnt",202310,3.55,3.55
8205333,"Male","Not First Generation College Stdnt",202320,3.71,3.6
8205333,"Male","Not First Generation College Stdnt",202410,3.77,3.61
8205333,"Male","Not First Generation College Stdnt",202420,3.89,3.65
8205333,"Male","Not First Generation College Stdnt",202510,NA,3.65
8205394,"Female","Not First Generation College Stdnt",202210,3.2,3.2
8205394,"Female","Not First Generation College Stdnt",202220,3.2,3.2
8205394,"Female","Not First Generation College Stdnt",202310,3.46,3.29
8205394,"Female","Not First Generation College Stdnt",202320,3.78,3.41
8205394,"Female","Not First Generation College Stdnt",202410,3.32,3.4
8205394,"Female","Not First Generation College Stdnt",202420,3.14,3.35
8205394,"Female","Not First Generation College Stdnt",202510,NA,3.35
8205678,"Female","Not First Generation College Stdnt",202210,3.48,3.62
8205678,"Female","Not First Generation College Stdnt",202220,1.75,2.68
8205678,"Female","Not First Generation College Stdnt",202310,2.86,2.74
8205678,"Female","Not First Generation College Stdnt",202320,3.42,2.89
8205734,"Male","Not First Generation College Stdnt",202210,2.8,2.8
8205734,"Male","Not First Generation College Stdnt",202220,3.48,3.11
8205784,"Male","Not First Generation College Stdnt",202210,2.98,2.98
8205784,"Male","Not First Generation College Stdnt",202220,2.8,2.93
8205784,"Male","Not First Generation College Stdnt",202310,2.5,2.81
8205784,"Male","Not First Generation College Stdnt",202320,3.43,3.07
8205784,"Male","Not First Generation College Stdnt",202410,3.06,3.06
8205784,"Male","Not First Generation College Stdnt",202420,2.74,3.01
8205784,"Male","Not First Generation College Stdnt",202510,NA,3.01
8206209,"Female","First Generation College Stdnt",202210,2.44,2.44
8206209,"Female","First Generation College Stdnt",202220,3.42,2.93
8206209,"Female","First Generation College Stdnt",202310,3.48,3.11
8206209,"Female","First Generation College Stdnt",202320,3.46,3.2
8206209,"Female","First Generation College Stdnt",202410,3.38,3.23
8206209,"Female","First Generation College Stdnt",202420,3.74,3.32
8206209,"Female","First Generation College Stdnt",202510,NA,3.32
8206323,"Female","First Generation College Stdnt",202210,3.25,3.25
8206323,"Female","First Generation College Stdnt",202220,2.87,3
8206323,"Female","First Generation College Stdnt",202310,1.4,2.37
8206323,"Female","First Generation College Stdnt",202320,2.21,2.32
8206374,"Male","Not First Generation College Stdnt",202210,3.82,3.82
8206374,"Male","Not First Generation College Stdnt",202220,3.45,3.62
